witness,year,idx,id,raw_id,is_kalend,n_words,SCOT,SCOT_AMBIG,INSULAR,MIDLAND,MUNSTER,TERRITORY,IONA,sha1
AU,817,0,AU817.0,U817.0,1,7,0,0,0,0,0,0,0,b0742156cbef
AU,817,1,AU817.1,U817.1,0,11,0,0,0,0,0,0,0,b91d53cc141a
AU,817,2,AU817.2,U817.2,0,10,0,0,0,0,0,0,0,2c98c4c86d6a
AU,817,3,AU817.3,U817.3,0,16,0,0,0,1,0,0,0,d014ec0724ad
AU,817,4,AU817.4,U817.4,0,18,0,0,0,1,0,0,0,098ae7b0f870
AU,817,5,AU817.5,U817.5,0,24,0,0,0,0,0,0,0,31b0bb737053
AU,817,6,AU817.6,U817.6,0,8,0,0,0,0,0,0,0,dafbc7314a3f
AU,817,7,AU817.7,U817.7,0,18,0,0,0,0,0,0,0,9b677c715c7b
AU,817,8,AU817.8,U817.8,0,9,0,0,0,1,0,0,0,900222806d95
AU,817,9,AU817.9,U817.9,0,6,0,0,0,0,0,0,0,c94db5798b74
AU,817,10,AU817.10,U817.10,0,8,0,0,0,0,0,0,0,913ccee0765a
AU,817,11,AU817.11,U817.11,0,6,0,0,0,0,0,0,0,bf6cc2c63a75
AU,817,12,AU817.12,U817.12,0,8,0,0,0,0,0,0,0,3b958c30c966
AU,817,13,AU817.13,U817.13,0,9,0,0,0,0,0,0,0,557521c56850
AU,818,0,AU818.0,U818.0,1,7,0,0,0,0,0,0,0,3fe53c69a9a2
AU,818,1,AU818.1,U818.1,0,11,0,0,0,0,1,0,0,800d97db93bd
AU,818,2,AU818.2,U818.2,0,73,0,0,0,0,0,0,0,0a330ad1cabc
AU,818,3,AU818.3,U818.3,0,17,0,0,0,0,0,0,0,77d274bd16c0
AU,818,4,AU818.4,U818.4,0,17,0,0,0,1,1,0,0,c80ef01c9e09
AU,818,5,AU818.5,U818.5,0,13,0,0,0,1,0,0,0,91cc4ed7b0b2
AU,818,6,AU818.6,U818.6,0,19,0,0,0,0,1,0,0,e8fa62637de1
AU,818,7,AU818.7,U818.7,0,22,0,0,0,0,1,0,0,8d00e3fe2e7b
AU,818,8,AU818.8,U818.8,0,24,0,0,0,0,1,0,0,a36027797461
AU,818,9,AU818.9,U818.9,0,54,0,0,0,0,0,0,0,1fedc7825827
AU,818,10,AU818.10,U818.10,0,8,0,0,0,0,0,0,0,928d7210725a
AU,818,11,AU818.11,U818.11,0,21,0,0,0,1,0,0,0,96a876c6bace
AU,819,0,AU819.0,U819.0,1,7,0,0,0,0,0,0,0,36052397ab76
AU,819,1,AU819.1,U819.1,0,21,0,0,0,0,1,0,0,1f619f0723e1
AU,819,2,AU819.2,U819.2,0,22,0,0,0,0,0,0,0,cfcd858490a8
AU,819,3,AU819.3,U819.3,0,29,0,0,0,0,0,0,0,565cf7ddcc09
AU,819,4,AU819.4,U819.4,0,20,0,0,0,0,0,0,0,a78a41387344
AU,819,5,AU819.5,U819.5,0,13,0,0,0,0,0,0,0,96569d561bb5
AU,819,6,AU819.6,U819.6,0,18,0,0,0,1,0,0,0,2e59d33767a6
AU,819,7,AU819.7,U819.7,0,9,0,0,0,0,0,0,0,1423d8a84908
AU,819,8,AU819.8,U819.8,0,31,0,0,0,1,0,0,0,fdae98ae65b5
AU,819,9,AU819.9,U819.9,0,4,0,0,0,0,0,0,0,b6620584088b
AU,820,0,AU820.0,U820.0,1,7,0,0,0,0,0,0,0,fadafa15ccd7
AU,820,1,AU820.1,U820.1,0,9,0,0,0,1,0,0,0,861027cb9fbf
AU,820,2,AU820.2,U820.2,0,34,0,0,0,0,1,0,0,b77943a24ef5
AU,820,3,AU820.3,U820.3,0,8,1,0,0,0,0,1,0,aeb4dab415e9
AU,820,4,AU820.4,U820.4,0,6,0,0,0,0,0,0,0,7a412ef8e492
AU,820,5,AU820.5,U820.5,0,9,0,0,0,0,1,0,0,41a3efda55d7
AU,821,0,AU821.0,U821.0,1,7,0,0,0,0,0,0,0,f3a16f0a4379
AU,821,1,AU821.1,U821.1,0,9,0,0,0,1,0,0,0,cea0920fed7d
AU,821,2,AU821.2,U821.2,0,6,0,0,1,0,0,0,0,a53a843944ee
AU,821,3,AU821.3,U821.3,0,17,0,0,0,0,0,0,0,b2555d858e2c
AU,821,4,AU821.4,U821.4,0,15,0,0,0,0,0,0,0,a8fb4d70de8a
AU,821,5,AU821.5,U821.5,0,22,0,0,0,0,0,0,0,3786d01aa612
AU,822,0,AU822.0,U822.0,1,7,0,0,0,0,0,0,0,98925bd3b613
AU,822,1,AU822.1,U822.1,0,12,0,0,0,0,0,0,0,bd81fee3f2e1
AU,822,2,AU822.2,U822.2,0,20,0,0,0,0,0,0,0,363ae14c3929
AU,822,3,AU822.3,U822.3,0,86,0,0,0,1,0,0,0,a015f8c761c6
AU,822,4,AU822.4,U822.4,0,8,0,0,0,0,0,0,0,0fab6c8b511f
AU,822,5,AU822.5,U822.5,0,12,0,0,0,0,0,0,0,8e85e0b9a71a
AU,822,6,AU822.6,U822.6,0,41,0,0,0,0,0,0,0,91aef1527bc0
AU,822,7,AU822.7,U822.7,0,22,0,0,0,0,0,0,0,9ca2ec529512
AU,822,8,AU822.8,U822.8,0,21,0,0,0,0,0,0,0,9cea60ee6873
AU,822,9,AU822.9,U822.9,0,12,0,0,0,0,0,0,0,fe1959e1427e
AU,822,10,AU822.10,U822.10,0,11,0,0,0,0,0,0,0,866a25f9af81
AU,823,0,AU823.0,U823.0,1,7,0,0,0,0,0,0,0,a028835f967c
AU,823,1,AU823.1,U823.1,0,9,0,0,0,0,0,0,0,bd29da89a2e6
AU,823,2,AU823.2,U823.2,0,13,0,0,0,0,0,0,0,5d567c2d891a
AU,823,3,AU823.3,U823.3,0,8,0,0,0,0,0,0,0,0e04e75c09b1
AU,823,4,AU823.4,U823.4,0,8,0,0,0,0,0,0,0,a09621ef7d3c
AU,823,5,AU823.5,U823.5,0,22,0,0,0,1,1,0,0,aa8cfca9d5aa
AU,823,6,AU823.6,U823.6,0,11,0,0,0,1,0,0,0,9d006c3596cf
AU,823,7,AU823.7,U823.7,0,16,0,0,0,0,0,0,0,74d4ca1fbe8b
AU,823,8,AU823.8,U823.8,0,5,0,0,0,0,0,0,0,79b40ec9ce3a
AU,823,9,AU823.9,U823.9,0,14,0,0,1,0,0,0,0,8eb7140a188d
AU,823,10,AU823.10,U823.10,0,13,0,0,0,1,0,0,0,cd1bb832d1d3
AU,824,0,AU824.0,U824.0,1,7,0,0,0,0,0,0,0,e2b16ccc91b7
AU,824,1,AU824.1,U824.1,0,9,0,0,0,0,0,0,0,342dfdea58ba
AU,824,2,AU824.2,U824.2,0,47,0,0,0,0,0,0,0,6512fb9bc771
AU,824,3,AU824.3,U824.3,0,23,0,0,0,0,0,0,0,a14c792108ac
AU,824,4,AU824.4,U824.4,0,8,0,0,0,0,0,0,0,9d3cd91f09b1
AU,824,5,AU824.5,U824.5,0,11,0,0,0,0,0,0,0,b0325804d8a7
AU,824,6,AU824.6,U824.6,0,22,0,0,0,0,0,0,0,0b5c25dffa5e
AU,824,7,AU824.7,U824.7,0,16,0,0,0,0,0,0,0,f6846788f8b9
AU,824,8,AU824.8,U824.8,0,10,0,0,0,0,0,0,0,5ebab1166639
AU,824,9,AU824.9,U824.9,0,17,0,0,0,0,0,0,0,4ea1b086b6a2
AU,825,0,AU825.0,U825.0,1,7,0,0,0,0,0,0,0,a87067db18dd
AU,825,1,AU825.1,U825.1,0,10,0,0,0,0,0,0,0,e0b95dcb471b
AU,825,2,AU825.2,U825.2,0,19,0,0,0,0,0,0,0,198d77449a7e
AU,825,3,AU825.3,U825.3,0,11,0,0,0,0,0,0,0,b000bc87e39c
AU,825,4,AU825.4,U825.4,0,16,0,0,0,0,0,0,0,d99ba34d884f
AU,825,5,AU825.5,U825.5,0,9,0,0,0,0,0,0,0,fe45112315f3
AU,825,6,AU825.6,U825.6,0,12,0,0,0,0,0,0,0,29f964d0b9be
AU,825,7,AU825.7,U825.7,0,24,0,0,0,0,0,0,0,0222b7cb9c63
AU,825,8,AU825.8,U825.8,0,10,0,0,0,0,0,0,0,3f79e880b603
AU,825,9,AU825.9,U825.9,0,7,0,0,0,0,0,0,0,b1a9a6048d74
AU,825,10,AU825.10,U825.10,0,10,0,0,0,0,0,0,0,5dacd1274d96
AU,825,11,AU825.11,U825.11,0,16,0,0,0,0,0,0,0,509fb24c4d96
AU,825,12,AU825.12,U825.12,0,8,0,0,0,0,0,0,0,8fe73c1eae3b
AU,825,13,AU825.13,U825.13,0,10,0,0,0,0,0,0,0,31b01c8b523c
AU,825,14,AU825.14,U825.14,0,17,0,0,0,1,0,0,0,674e851e82e4
AU,825,15,AU825.15,U825.15,0,8,0,0,0,0,0,0,0,65ea5b9b74c8
AU,825,16,AU825.16,U825.16,0,12,0,0,0,0,0,0,0,63ba26c3134d
AU,825,17,AU825.17,U825.17,0,18,1,0,0,0,0,0,1,ea86e5368135
AU,826,0,AU826.0,U826.0,1,7,0,0,0,0,0,0,0,9b122cfacad0
AU,826,1,AU826.1,U826.1,0,9,0,0,0,1,0,0,0,ef83162c3d49
AU,826,2,AU826.2,U826.2,0,9,0,0,0,1,0,0,0,f1aa008ee271
AU,826,3,AU826.3,U826.3,0,8,0,0,0,1,0,0,0,e5490294ceb5
AU,826,4,AU826.4,U826.4,0,10,0,0,0,0,0,0,0,5ccde0103fde
AU,826,5,AU826.5,U826.5,0,10,0,0,0,1,0,0,0,29a39d31f080
AU,826,6,AU826.6,U826.6,0,17,0,0,0,0,1,0,0,9b531957e0ba
AU,826,7,AU826.7,U826.7,0,13,0,0,0,0,0,0,0,5afd6ffc55f6
AU,826,8,AU826.8,U826.8,0,12,0,0,0,0,0,0,0,3c73e7e2edba
AU,826,9,AU826.9,U826.9,0,11,0,0,0,0,0,0,0,5b8c89632cfe
AU,826,10,AU826.10,U826.10,0,7,0,0,0,0,0,0,0,1f13221eac50
AU,826,11,AU826.11,U826.11,0,9,0,0,0,0,0,0,0,fcc233de0a94
AU,827,0,AU827.0,U827.0,1,7,0,0,0,0,0,0,0,c4a62b776fd8
AU,827,1,AU827.1,U827.1,0,6,0,0,0,0,0,0,0,69f08d6e2ed2
AU,827,2,AU827.2,U827.2,0,18,0,0,0,1,0,0,0,e6af477c20ba
AU,827,3,AU827.3,U827.3,0,27,0,0,0,1,0,0,0,fd21b09b8dfb
AU,827,4,AU827.4,U827.4,0,40,0,0,0,0,0,0,0,4d7c026b010b
AU,827,5,AU827.5,U827.5,0,23,0,0,0,1,0,0,0,192546e5a0f1
AU,827,6,AU827.6,U827.6,0,22,0,0,0,0,1,0,0,6235a43f6370
AU,827,7,AU827.7,U827.7,0,9,0,0,0,1,0,0,0,559811c3399d
AU,827,8,AU827.8,U827.8,0,7,0,0,0,0,0,0,0,54b31a9e9dfd
AU,827,9,AU827.9,U827.9,0,25,0,0,0,0,1,0,0,402773236753
AU,827,10,AU827.10,U827.10,0,9,0,0,0,0,0,0,0,c52da150c60d
AU,828,0,AU828.0,U828.0,1,7,0,0,0,0,0,0,0,d145af6704ae
AU,828,1,AU828.1,U828.1,0,9,0,0,0,0,0,0,0,7679f95d3215
AU,828,2,AU828.2,U828.2,0,23,0,0,0,0,0,0,0,170e1b1c38e0
AU,828,3,AU828.3,U828.3,0,22,0,0,0,1,0,0,0,3055fcff8fa0
AU,828,4,AU828.4,U828.4,0,25,0,0,0,1,0,0,0,a9100faa949c
AU,828,5,AU828.5,U828.5,0,16,0,0,0,0,0,0,0,cee601613894
AU,828,6,AU828.6,U828.6,0,23,0,0,0,0,0,0,0,d13b8b0dc097
AU,828,7,AU828.7,U828.7,0,7,0,0,0,0,0,0,0,9b7764d6202d
AU,829,0,AU829.0,U829.0,1,7,0,0,0,0,0,0,0,a3084c8290a5
AU,829,1,AU829.1,U829.1,0,60,0,0,0,1,1,0,0,9c69854bb3c7
AU,829,2,AU829.2,U829.2,0,12,0,0,0,0,0,0,0,3c0b3a099a4e
AU,829,3,AU829.3,U829.3,0,13,1,1,0,0,0,0,1,40e2307bc2e8
AU,829,4,AU829.4,U829.4,0,14,0,0,0,1,0,0,0,c4bac750413a
AU,830,0,AU830.0,U830.0,1,7,0,0,0,0,0,0,0,14b301aa59e8
AU,830,1,AU830.1,U830.1,0,9,0,0,0,1,0,0,0,37e961cf9fa6
AU,830,2,AU830.2,U830.2,0,15,0,0,0,1,0,0,0,f64445d11cff
AU,830,3,AU830.3,U830.3,0,10,0,0,0,0,0,0,0,a69a9256dba8
AU,830,4,AU830.4,U830.4,0,6,0,0,0,0,0,0,0,f94f7154add3
AU,830,5,AU830.5,U830.5,0,9,0,0,0,0,0,0,0,fa71af6996cf
AU,830,6,AU830.6,U830.6,0,9,0,0,0,0,0,0,0,b67577933fbe
AU,830,7,AU830.7,U830.7,0,9,0,0,0,0,0,0,0,50073383bd8d
AU,830,8,AU830.8,U830.8,0,11,0,0,0,0,0,0,0,45fb803cd0a8
AU,830,9,AU830.9,U830.9,0,16,0,0,0,1,0,0,0,73fc45f48a50
AU,831,0,AU831.0,U831.0,1,7,0,0,0,0,0,0,0,4e95bec2f2b9
AU,831,1,AU831.1,U831.1,0,11,0,0,0,0,0,0,0,d9e885379587
AU,831,2,AU831.2,U831.2,0,7,0,0,0,1,0,0,0,cf8845d22620
AU,831,3,AU831.3,U831.3,0,7,0,0,0,0,0,0,0,c0f9f2e6bacb
AU,831,4,AU831.4,U831.4,0,14,0,0,0,1,0,0,0,e78d818aac56
AU,831,5,AU831.5,U831.5,0,28,0,0,0,1,0,0,0,2db638833769
AU,831,6,AU831.6,U831.6,0,24,0,0,0,0,0,0,0,940d51e74325
AU,831,7,AU831.7,U831.7,0,21,0,0,0,1,0,0,0,f6176fb93e1a
AU,831,8,AU831.8,U831.8,0,30,0,0,0,1,0,0,0,ddf343670b2f
AU,831,9,AU831.9,U831.9,0,20,0,0,0,1,1,0,0,760439842575
AU,831,10,AU831.10,U831.10,0,6,0,0,0,0,0,0,0,69f5c103b611
AU,832,0,AU832.0,U832.0,1,7,0,0,0,0,0,0,0,1d597393b559
AU,832,1,AU832.1,U832.1,0,14,0,0,0,1,0,0,0,7d65c248ad66
AU,832,2,AU832.2,U832.2,0,13,0,0,0,0,0,0,0,5c2ed6c91c96
AU,832,3,AU832.3,U832.3,0,18,0,0,0,1,0,0,0,7fdaa1caea45
AU,832,4,AU832.4,U832.4,0,10,0,0,0,0,0,0,0,9e355293cf9f
AU,832,5,AU832.5,U832.5,0,16,0,0,0,0,0,0,0,90019846ede9
AU,832,6,AU832.6,U832.6,0,9,0,0,0,0,0,0,0,2d95d533ad5f
AU,832,7,AU832.7,U832.7,0,18,0,0,0,0,0,0,0,89e9850838c9
AU,832,8,AU832.8,U832.8,0,17,0,0,0,0,0,0,0,1e52a164b56d
AU,832,9,AU832.9,U832.9,0,8,0,0,0,0,0,0,0,6729509ac531
AU,833,0,AU833.0,U833.0,1,7,0,0,0,0,0,0,0,9efbdd1eedee
AU,833,1,AU833.1,U833.1,0,21,0,0,0,1,0,0,0,511851fbb0f7
AU,833,2,AU833.2,U833.2,0,13,0,0,0,0,0,0,0,32bcac3b4860
AU,833,3,AU833.3,U833.3,0,7,0,0,0,0,0,0,0,679ee4885881
AU,833,4,AU833.4,U833.4,0,9,0,0,0,0,0,0,0,ac3ffe684688
AU,833,5,AU833.5,U833.5,0,7,0,0,0,0,0,0,0,f7ad881b6184
AU,833,6,AU833.6,U833.6,0,30,0,0,0,1,0,0,0,7afd50816cf5
AU,833,7,AU833.7,U833.7,0,39,0,0,0,1,1,0,0,7fe07ff85b73
AU,833,8,AU833.8,U833.8,0,9,0,0,0,0,0,0,0,c67da9980595
AU,833,9,AU833.9,U833.9,0,10,0,0,0,0,0,0,0,0e8d738843c1
AU,833,10,AU833.10,U833.10,0,14,0,0,0,0,0,0,0,a8d0e58351ef
AU,833,11,AU833.11,U833.11,0,7,0,0,0,0,0,0,0,e05b4efdec82
AU,833,12,AU833.12,U833.12,0,20,0,0,0,0,0,0,0,d4106a226333
AU,833,13,AU833.13,U833.13,0,6,0,0,0,0,0,0,0,b3a7369f3574
AU,833,14,AU833.14,U833.14,0,9,0,0,0,0,0,0,0,c23314523686
AU,834,0,AU834.0,U834.0,1,7,0,0,0,0,0,0,0,0aa12d78cd27
AU,834,1,AU834.1,U834.1,0,8,0,0,0,0,0,0,0,d3ce5ec4f21e
AU,834,2,AU834.2,U834.2,0,18,0,0,0,1,0,0,0,cdc66ce34284
AU,834,3,AU834.3,U834.3,0,40,0,0,0,0,1,0,0,f69b471dcbb4
AU,834,4,AU834.4,U834.4,0,13,0,0,0,0,0,0,0,bb63b4aee28d
AU,834,5,AU834.5,U834.5,0,9,0,0,0,0,0,0,0,53af147b6bc1
AU,834,6,AU834.6,U834.6,0,9,0,0,0,0,0,0,0,8e6e27f83349
AU,834,7,AU834.7,U834.7,0,8,0,0,0,1,0,0,0,a0597b466008
AU,834,8,AU834.8,U834.8,0,18,0,0,0,0,0,0,0,bfb099f88fc9
AU,834,9,AU834.9,U834.9,0,17,0,0,0,0,0,0,0,093d54e0e91d
AU,834,10,AU834.10,U834.10,0,8,0,0,0,1,0,0,0,37bff3d13a21
AU,834,11,AU834.11,U834.11,0,9,0,0,0,0,0,0,0,f6b259e52a34
AU,835,0,AU835.0,U835.0,1,7,0,0,0,0,0,0,0,6aadf483cfc2
AU,835,1,AU835.1,U835.1,0,20,0,0,0,0,1,0,0,7607b6fab91f
AU,835,2,AU835.2,U835.2,0,12,0,0,0,0,0,0,0,4722f81ea914
AU,835,3,AU835.3,U835.3,0,13,0,0,0,1,0,0,0,a18afded1a9e
AU,835,4,AU835.4,U835.4,0,10,0,0,0,1,0,0,0,c89cd32b6489
AU,835,5,AU835.5,U835.5,0,10,0,0,0,0,0,0,0,d2b801f4957e
AU,835,6,AU835.6,U835.6,0,19,0,0,0,1,0,0,0,0b45d4202b3c
AU,835,7,AU835.7,U835.7,0,38,0,0,0,1,0,0,0,66d589a22676
AU,835,8,AU835.8,U835.8,0,12,0,0,0,0,0,0,0,302dae77a94b
AU,835,9,AU835.9,U835.9,0,10,0,0,0,0,0,0,0,6641ef401921
AU,835,10,AU835.10,U835.10,0,19,0,0,0,1,0,0,0,ef3fb3815e96
AU,835,11,AU835.11,U835.11,0,11,0,0,0,0,0,0,0,00d499611775
AU,835,12,AU835.12,U835.12,0,5,0,0,0,0,0,0,0,751fa4b77718
AU,836,0,AU836.0,U836.0,1,7,0,0,0,0,0,0,0,05de1021afc6
AU,836,1,AU836.1,U836.1,0,27,0,0,0,1,0,0,0,9cc693cdd8c4
AU,836,2,AU836.2,U836.2,0,16,0,0,0,0,1,0,0,e4f7a21224e9
AU,836,3,AU836.3,U836.3,0,29,0,0,0,1,0,0,0,0ae7aa3062f1
AU,836,4,AU836.4,U836.4,0,10,0,0,0,0,0,0,0,200228c7eb1f
AU,836,5,AU836.5,U836.5,0,16,0,0,0,1,0,0,0,97be0beed251
AU,836,6,AU836.6,U836.6,0,31,0,0,0,0,0,0,0,638a65781d57
AU,836,7,AU836.7,U836.7,0,35,0,0,1,1,0,0,0,0ba9b215c541
AU,836,8,AU836.8,U836.8,0,21,0,0,0,0,0,0,0,0d73bef24d92
AU,836,9,AU836.9,U836.9,0,30,0,0,0,0,0,0,0,b9ac16a167bc
AU,836,10,AU836.10,U836.10,0,26,0,0,0,0,0,0,0,c35091693282
AU,837,0,AU837.0,U837.0,1,7,0,0,0,0,0,0,0,67625189b664
AU,837,1,AU837.1,U837.1,0,16,0,0,0,0,0,0,0,d2d6c630d648
AU,837,2,AU837.2,U837.2,0,29,0,0,0,0,1,0,0,eb2dc0136d2e
AU,837,3,AU837.3,U837.3,0,61,0,0,0,1,0,0,0,cae3fe2b39ec
AU,837,4,AU837.4,U837.4,0,31,0,0,0,0,0,0,0,6a639c2aa9dd
AU,837,5,AU837.5,U837.5,0,7,0,0,0,0,0,0,0,bb4838fcae57
AU,837,6,AU837.6,U837.6,0,16,0,0,0,0,0,0,0,ed1ad12790f4
AU,837,7,AU837.7,U837.7,0,7,0,0,0,0,0,0,0,600f4ae3ffa1
AU,837,8,AU837.8,U837.8,0,10,0,0,0,0,0,0,0,15761e16c5d8
AU,837,9,AU837.9,U837.9,0,10,0,0,1,0,0,0,0,84c86ef028cb
AU,838,0,AU838.0,U838.0,1,6,0,0,0,0,0,0,0,e56503bba339
AU,838,1,AU838.1,U838.1,0,26,0,0,0,0,0,0,0,f0c293268383
AU,838,2,AU838.2,U838.2,0,9,0,0,0,0,0,0,0,fa524ab1ae61
AU,838,3,AU838.3,U838.3,0,18,0,0,0,0,0,0,0,7acce101d720
AU,838,4,AU838.4,U838.4,0,18,0,0,0,1,0,0,0,cb32d7d11051
AU,838,5,AU838.5,U838.5,0,11,0,0,0,0,0,0,0,723e7468cf04
AU,838,6,AU838.6,U838.6,0,12,0,0,0,0,0,0,0,0c7dd32e64d5
AU,838,7,AU838.7,U838.7,0,15,0,0,0,0,0,0,0,8a1b550ce1a4
AU,838,8,AU838.8,U838.8,0,6,0,0,0,1,0,0,0,88e90d1144ae
AU,838,9,AU838.9,U838.9,0,19,0,0,0,0,0,0,0,6a20e79edb70
AU,838,10,AU838.10,U838.10,0,8,0,0,0,0,1,0,0,d84d459a33ae
AU,839,0,AU839.0,U839.0,1,7,0,0,0,0,0,0,0,78b62359f023
AU,839,1,AU839.1,U839.1,0,12,0,0,0,0,0,0,0,1fc37525d8a8
AU,839,2,AU839.2,U839.2,0,28,0,0,0,1,0,0,0,4d8255ef97cf
AU,839,3,AU839.3,U839.3,0,8,0,0,0,1,0,0,0,f5fb30c16448
AU,839,4,AU839.4,U839.4,0,22,0,0,0,0,0,0,0,cfd6ea72b514
AU,839,5,AU839.5,U839.5,0,20,0,0,0,1,0,0,0,b8430a148382
AU,839,6,AU839.6,U839.6,0,16,0,0,0,0,0,0,0,9155613d6feb
AU,839,7,AU839.7,U839.7,0,24,0,0,0,0,0,0,0,64953d4713ac
AU,839,8,AU839.8,U839.8,0,19,0,0,0,1,0,0,0,5ebf3a6fcc4a
AU,839,9,AU839.9,U839.9,0,29,0,0,0,0,0,0,0,4df2529d6c8a
AU,839,10,AU839.10,U839.10,0,8,0,0,0,0,0,0,0,8ee7240d11c3
AU,840,0,AU840.0,U840.0,1,7,0,0,0,0,0,0,0,fd9cedba4290
AU,840,1,AU840.1,U840.1,0,24,0,0,0,0,0,0,0,b0be47ea47f9
AU,840,2,AU840.2,U840.2,0,6,0,0,0,0,0,0,0,2d94d2d0035e
AU,840,3,AU840.3,U840.3,0,10,0,0,0,1,0,0,0,739a1368af92
AU,840,4,AU840.4,U840.4,0,50,0,0,0,1,1,0,0,f936d35f0a03
AU,840,5,AU840.5,U840.5,0,9,0,0,0,0,0,0,0,650237138a73
AU,840,6,AU840.6,U840.6,0,12,0,0,0,0,0,0,0,000940dd1f82
AU,840,7,AU840.7,U840.7,0,18,0,0,0,0,0,0,0,596330ae660d
AU,840,8,AU840.8,U840.8,0,15,0,0,0,0,0,0,0,59abda88d8a7
AU,841,1,AU841.1,U841.1,0,7,0,0,0,0,0,0,0,bb9ff138be60
AU,841,2,AU841.2,U841.2,0,31,0,0,0,0,0,0,0,82725b5851c1
AU,841,3,AU841.3,U841.3,0,19,0,0,0,0,0,0,0,71e8242e517a
AU,841,4,AU841.4,U841.4,0,44,0,0,0,0,1,0,0,53125121a1da
AU,841,5,AU841.5,U841.5,0,39,0,0,0,0,0,0,0,c9cf0787247e
AU,842,0,AU842.0,U842.0,1,7,0,0,0,0,0,0,0,4007da79cf31
AU,842,1,AU842.1,U842.1,0,9,0,0,0,1,0,0,0,6d0f88415f50
AU,842,2,AU842.2,U842.2,0,5,0,0,0,0,0,0,0,4586cc26b731
AU,842,3,AU842.3,U842.3,0,19,0,0,0,0,0,0,0,bb2613f0ef2e
AU,842,4,AU842.4,U842.4,0,8,0,0,0,0,0,0,0,572ee83d3b75
AU,842,5,AU842.5,U842.5,0,14,0,0,0,0,0,0,0,bece5d328b5d
AU,842,6,AU842.6,U842.6,0,10,0,0,0,1,0,0,0,f1f68f869518
AU,842,7,AU842.7,U842.7,0,9,0,0,0,0,0,0,0,a293c0dacdd0
AU,842,8,AU842.8,U842.8,0,27,0,0,0,0,0,0,0,d398e95ceb54
AU,842,9,AU842.9,U842.9,0,23,0,0,0,0,0,0,0,bdaf4846c195
AU,842,10,AU842.10,U842.10,0,14,0,0,0,0,0,0,0,2cda1172fe90
AU,842,11,AU842.11,U842.11,0,9,0,0,0,0,0,0,0,e712e7a23212
AU,842,12,AU842.12,U842.12,0,13,0,0,0,0,0,0,0,c83fce4892dd
AU,842,13,AU842.13,U842.13,0,8,0,0,0,0,0,0,0,16b2778be295
AU,843,0,AU843.0,U843.0,1,7,0,0,0,0,0,0,0,0e681892e3a3
AU,843,1,AU843.1,U843.1,0,16,0,0,0,1,0,0,0,7b98724f76cd
AU,843,2,AU843.2,U843.2,0,6,0,0,0,0,0,0,0,2913d497b315
AU,843,3,AU843.3,U843.3,0,12,0,0,0,0,0,0,0,4d3aaa8a0bbb
AU,843,4,AU843.4,U843.4,0,14,0,0,0,0,0,0,0,255fcbdfedd4
AU,843,5,AU843.5,U843.5,0,21,0,0,0,0,0,0,0,504e280e3f4b
AU,843,6,AU843.6,U843.6,0,8,0,0,0,0,0,0,0,5dfdba3c169e
AU,843,7,AU843.7,U843.7,0,11,0,0,0,0,0,0,0,4a4fc6446bef
AU,843,8,AU843.8,U843.8,0,9,0,0,0,0,1,0,0,7b0841c13285
AU,843,9,AU843.9,U843.9,0,7,0,0,0,0,0,0,0,031c2cca030d
AU,844,0,AU844.0,U844.0,1,7,0,0,0,0,0,0,0,0ff684c10c8d
AU,844,1,AU844.1,U844.1,0,10,0,0,0,0,0,0,0,82d61932b177
AU,844,2,AU844.2,U844.2,0,8,0,0,0,1,0,0,0,0cd90ca946ec
AU,844,3,AU844.3,U844.3,0,5,0,0,0,0,0,0,0,f901162cdedf
AU,844,4,AU844.4,U844.4,0,10,0,0,0,0,0,0,0,d9302aafc3da
AU,845,0,AU845.0,U845.0,1,7,0,0,0,0,0,0,0,044e71ede4d9
AU,845,1,AU845.1,U845.1,0,27,0,0,0,1,1,0,0,f67d0f47350d
AU,845,2,AU845.2,U845.2,0,38,0,0,0,1,0,0,0,70825a7be09a
AU,845,3,AU845.3,U845.3,0,40,0,0,0,1,0,0,0,7860e2df0cae
AU,845,4,AU845.4,U845.4,0,10,0,0,0,0,0,0,0,b95ecd10cbd1
AU,845,5,AU845.5,U845.5,0,11,0,0,0,0,0,0,0,18304c99fa4e
AU,845,6,AU845.6,U845.6,0,13,0,0,0,0,0,0,0,910a81b3b26f
AU,845,7,AU845.7,U845.7,0,19,0,0,0,0,0,0,0,7f463b62e153
AU,845,8,AU845.8,U845.8,0,13,0,0,0,0,0,0,0,fdf99e61e35e
AU,845,9,AU845.9,U845.9,0,8,0,0,0,0,0,0,0,d8b6381149cb
AU,845,10,AU845.10,U845.10,0,10,0,0,0,0,0,0,0,2e107f44eacc
AU,845,11,AU845.11,U845.11,0,9,0,0,0,0,0,0,0,f2fcc57774a1
AU,845,12,AU845.12,U845.12,0,11,0,0,0,0,0,0,0,019cd19b51d6
AU,846,0,AU846.0,U846.0,1,7,0,0,0,0,0,0,0,84ef8a6ccc0b
AU,846,1,AU846.1,U846.1,0,29,0,0,0,1,0,0,0,6c00a16f69cf
AU,846,2,AU846.2,U846.2,0,6,0,0,0,0,0,0,0,740dd820dca5
AU,846,3,AU846.3,U846.3,0,45,0,0,0,1,0,0,0,1f2ecdbf5137
AU,846,4,AU846.4,U846.4,0,13,0,0,0,0,1,0,0,622d1ec4017b
