jd_tt,year,month,day,date_julian_cal,weekday,kind,umbral_mag,penumbral_mag,beta_deg,delta_t_s,umbral_duration_h,irish_site,moon_alt_deg,frac_umbral_visible,visible_from_ireland
1968562.10035,677,8,18,0677-08-18,2,partial umbral,0.8203,1.8144,0.576,3960.0,2.98,,-90.0,0.0,False
1968710.38062,678,1,13,0678-01-13,3,penumbral,-1.0206,0.1049,1.3894,3951.0,0.0,,,0.0,False
1968740.14371,678,2,12,0678-02-12,5,penumbral,-0.863,0.2444,1.3287,3951.0,0.0,,,0.0,False
1968887.47596,678,7,9,0678-07-09,5,penumbral,-0.3912,0.5743,1.2681,3951.0,0.0,,,0.0,False
1968916.77289,678,8,8,0678-08-08,0,penumbral,-0.4333,0.5331,1.2977,3951.0,0.0,,,0.0,False
1969064.37124,679,1,2,0679-01-02,0,partial umbral,0.2606,1.3658,0.7819,3942.0,1.99,Armagh,35.9,1.0,True
1969242.10748,679,6,29,0679-06-29,3,partial umbral,0.8921,1.8955,0.5243,3942.0,3.13,,-90.0,0.0,False
1969418.61124,679,12,23,0679-12-23,5,total,1.625,2.6744,0.1199,3942.0,3.67,Clonmacnoise,59.7,1.0,True
1969596.48406,680,6,17,0680-06-17,0,total,1.4053,2.4635,0.2237,3934.0,3.74,Clonmacnoise,12.0,0.68,True
1969773.13451,680,12,11,0680-12-11,2,partial umbral,0.8537,1.8553,0.5649,3934.0,2.98,,-90.0,0.0,False
1969950.57989,681,6,7,0681-06-07,5,penumbral,-0.052,1.0381,0.924,3925.0,0.0,,,0.0,False
1970098.33074,681,11,1,0681-11-01,5,penumbral,-0.8467,0.1591,1.4916,3925.0,0.0,,,0.0,False
1970127.78492,681,12,1,0681-12-01,0,penumbral,-0.3308,0.663,1.2309,3925.0,0.0,,,0.0,False
1970275.08633,682,4,27,0682-04-27,0,penumbral,-0.0214,1.0314,0.9547,3916.0,0.0,,,0.0,False
1970452.81296,682,10,22,0682-10-22,3,partial umbral,0.2855,1.3425,0.8137,3916.0,2.0,Clonmacnoise,15.7,0.64,True
1970629.50827,683,4,17,0683-04-17,5,total,1.4733,2.4725,0.2176,3908.0,3.56,Clonmacnoise,24.6,1.0,True
1970807.00004,683,10,11,0683-10-11,0,total,1.5314,2.6378,0.1452,3908.0,3.85,,-90.0,0.0,False
1970984.15733,684,4,5,0684-04-05,2,partial umbral,0.9509,1.9198,0.5242,3899.0,3.07,,-90.0,0.0,False
1971160.98402,684,9,29,0684-09-29,4,partial umbral,0.8188,1.9327,0.4919,3899.0,3.29,,-90.0,0.0,False
1971309.45082,685,2,24,0685-02-24,5,penumbral,-0.6945,0.3186,1.3816,3890.0,0.0,,,0.0,False
1971338.85143,685,3,26,0685-03-26,0,penumbral,-0.3745,0.6082,1.2443,3890.0,0.0,,,0.0,False
1971485.53734,685,8,20,0685-08-20,0,penumbral,-0.9561,0.0763,1.4751,3890.0,0.0,,,0.0,False
1971515.07329,685,9,18,0685-09-18,1,penumbral,-0.4177,0.6535,1.1501,3890.0,0.0,,,0.0,False
1971663.84423,686,2,14,0686-02-14,3,partial umbral,0.4887,1.5625,0.6891,3881.0,2.58,Clonmacnoise,17.4,0.52,True
1971840.08242,686,8,9,0686-08-09,4,partial umbral,0.5156,1.496,0.7539,3881.0,2.46,,-90.0,0.0,False
1972017.93157,687,2,3,0687-02-03,0,total,1.7516,2.8692,0.033,3873.0,3.93,Clonmacnoise,7.0,0.08,True
1972194.78194,687,7,30,0687-07-30,2,total,1.8645,2.8299,0.0165,3873.0,3.54,Clonmacnoise,4.9,0.04,True
1972371.90704,688,1,23,0688-01-23,4,partial umbral,0.6206,1.7316,0.5952,3864.0,2.93,Iona,9.5,0.24,True
1972549.44116,688,7,18,0688-07-18,6,partial umbral,0.5265,1.5212,0.7299,3864.0,2.53,Clonmacnoise,12.4,0.52,True
1972696.5138,688,12,13,0688-12-13,0,penumbral,-0.8953,0.1379,1.476,3864.0,0.0,,,0.0,False
1972726.08214,689,1,11,0689-01-11,1,penumbral,-0.5561,0.5052,1.249,3855.0,0.0,,,0.0,False
1972874.35173,689,6,8,0689-06-08,2,penumbral,-0.3445,0.7267,1.091,3855.0,0.0,,,0.0,False
1972903.87814,689,7,8,0689-07-08,4,penumbral,-1.0041,0.0443,1.4597,3855.0,0.0,,,0.0,False
1973051.09205,689,12,2,0689-12-02,4,partial umbral,0.424,1.4182,0.8102,3855.0,2.23,,-90.0,0.0,False
1973228.40133,690,5,28,0690-05-28,6,total,1.0135,2.1042,0.4013,3847.0,3.54,Clonmacnoise,8.4,0.24,True
1973405.74374,690,11,22,0690-11-22,2,total,1.6317,2.6319,0.1355,3847.0,3.52,Clonmacnoise,44.4,1.0,True
1973582.48859,691,5,17,0691-05-17,3,total,1.249,2.3102,0.3014,3838.0,3.65,Clonmacnoise,16.1,0.88,True
1973760.27313,691,11,11,0691-11-11,6,partial umbral,0.8086,1.8551,0.5516,3838.0,3.05,Iona,20.2,0.64,True
1973907.4831,692,4,6,0692-04-06,6,penumbral,-0.9106,0.0778,1.5244,3829.0,0.0,,,0.0,False
1973936.85241,692,5,6,0692-05-06,1,penumbral,-0.081,0.9261,1.0403,3829.0,0.0,,,0.0,False
1974114.52336,692,10,31,0692-10-31,4,penumbral,-0.5913,0.5103,1.2098,3829.0,0.0,,,0.0,False
1974262.16077,693,3,27,0693-03-27,4,partial umbral,0.4395,1.4092,0.8102,3821.0,2.27,,-90.0,0.0,False
1974438.77803,693,9,20,0693-09-20,6,partial umbral,0.0513,1.1552,0.8767,3821.0,0.92,Clonmacnoise,10.6,0.64,True
1974616.829,694,3,17,0694-03-17,2,total,1.7189,2.7153,0.087,3812.0,3.59,Clonmacnoise,13.2,0.28,True
1974792.9478,694,9,9,0694-09-09,3,total,1.4677,2.5194,0.1983,3812.0,3.68,,-90.0,0.0,False
1974971.29714,695,3,6,0695-03-06,6,partial umbral,0.6223,1.6766,0.6338,3804.0,2.82,Armagh,9.9,0.2,True
1975147.4266,695,8,29,0695-08-29,0,partial umbral,0.9127,1.9071,0.5271,3804.0,3.09,Clonmacnoise,22.9,0.88,True
1975295.70542,696,1,25,0696-01-25,2,penumbral,-1.0512,0.0719,1.4048,3795.0,0.0,,,0.0,False
1975325.45672,696,2,23,0696-02-23,3,penumbral,-0.8053,0.3005,1.2986,3795.0,0.0,,,0.0,False
1975472.79033,696,7,20,0696-07-20,4,penumbral,-0.5161,0.4524,1.3348,3795.0,0.0,,,0.0,False
1975502.09969,696,8,18,0696-08-18,5,penumbral,-0.3371,0.6317,1.2436,3795.0,0.0,,,0.0,False
1975649.70813,697,1,13,0697-01-13,6,partial umbral,0.2476,1.3485,0.7912,3786.0,1.94,Clonmacnoise,47.4,1.0,True
1975827.4067,697,7,9,0697-07-09,1,partial umbral,0.7504,1.7584,0.5967,3786.0,2.95,Clonmacnoise,7.9,0.16,True
1976003.96713,698,1,2,0698-01-02,3,total,1.6203,2.6655,0.1238,3778.0,3.66,,-90.0,0.0,False
1976181.76174,698,6,29,0698-06-29,6,total,1.5552,2.6174,0.1465,3778.0,3.81,,-90.0,0.0,False
1976358.50303,698,12,23,0698-12-23,1,partial umbral,0.8599,1.8594,0.5629,3778.0,2.98,Clonmacnoise,60.4,1.0,True
1976535.84403,699,6,18,0699-06-18,3,partial umbral,0.1095,1.2003,0.8443,3769.0,1.35,,-90.0,0.0,False
1976683.69279,699,11,13,0699-11-13,4,penumbral,-0.867,0.1426,1.4986,3769.0,0.0,,,0.0,False
1976713.15514,699,12,12,0699-12-12,5,penumbral,-0.3306,0.6641,1.2294,3769.0,0.0,,,0.0,False
1976860.37427,700,5,7,0700-05-07,5,penumbral,-0.1486,0.8989,1.0242,3760.0,0.0,,,0.0,False
1977038.15729,700,11,1,0700-11-01,1,partial umbral,0.2535,1.316,0.8265,3760.0,1.9,,-90.0,0.0,False
1977214.81842,701,4,27,0701-04-27,3,total,1.3573,2.3513,0.2823,3752.0,3.49,,-90.0,0.0,False
1977392.32391,701,10,21,0701-10-21,5,total,1.4865,2.5978,0.166,3752.0,3.84,Armagh,29.8,0.76,True
1977569.48036,702,4,16,0702-04-16,0,total,1.0612,2.027,0.4639,3743.0,3.18,Clonmacnoise,23.5,1.0,True
1977746.29892,702,10,10,0702-10-10,2,partial umbral,0.8754,1.9916,0.4639,3743.0,3.36,Armagh,19.9,0.48,True
1977894.78579,703,3,8,0703-03-08,4,penumbral,-0.7662,0.2468,1.4161,3735.0,0.0,,,0.0,False
1977924.17665,703,4,6,0703-04-06,5,penumbral,-0.2839,0.6982,1.192,3735.0,0.0,,,0.0,False
1978100.39605,703,9,29,0703-09-29,6,penumbral,-0.3494,0.7219,1.1186,3735.0,0.0,,,0.0,False
1978249.16823,704,2,25,0704-02-25,1,partial umbral,0.4257,1.4994,0.7191,3726.0,2.44,,-90.0,0.0,False
1978425.40664,704,8,19,0704-08-19,2,partial umbral,0.4188,1.3998,0.8087,3726.0,2.24,Clonmacnoise,14.7,0.64,True
1978603.24859,705,2,13,0705-02-13,5,total,1.7007,2.8161,0.0584,3718.0,3.93,Iona,10.0,0.2,True
1978780.10349,705,8,9,0705-08-09,0,total,1.7512,2.7197,0.0787,3718.0,3.53,,-90.0,0.0,False
1978957.2328,706,2,2,0706-02-02,2,partial umbral,0.6627,1.769,0.5766,3709.0,3.0,Iona,6.0,0.08,True
1979134.74959,706,7,30,0706-07-30,5,partial umbral,0.6418,1.6417,0.6643,3709.0,2.75,Clonmacnoise,7.9,0.2,True
1979281.87477,706,12,24,0706-12-24,5,penumbral,-0.8907,0.139,1.4784,3709.0,0.0,,,0.0,False
1979311.42778,707,1,22,0707-01-22,6,penumbral,-0.5245,0.5314,1.2376,3700.0,0.0,,,0.0,False
1979459.62404,707,6,20,0707-06-20,1,penumbral,-0.5044,0.5698,1.1672,3700.0,0.0,,,0.0,False
1979489.16483,707,7,19,0707-07-19,2,penumbral,-0.8812,0.1725,1.3911,3700.0,0.0,,,0.0,False
1979636.46186,707,12,13,0707-12-13,2,partial umbral,0.422,1.4154,0.8122,3700.0,2.23,Clonmacnoise,56.5,1.0,True
1979813.66689,708,6,8,0708-06-08,5,partial umbral,0.8536,1.9435,0.4801,3692.0,3.34,Clonmacnoise,11.4,0.56,True
1979991.11116,708,12,2,0708-12-02,0,total,1.6253,2.6276,0.1383,3692.0,3.52,,-90.0,0.0,False
1980167.76781,709,5,28,0709-05-28,2,total,1.4022,2.4593,0.2258,3683.0,3.73,,-90.0,0.0,False
1980345.62804,709,11,22,0709-11-22,5,partial umbral,0.8114,1.8623,0.5474,3683.0,3.06,Clonmacnoise,56.6,1.0,True
1980522.15222,710,5,17,0710-05-17,6,partial umbral,0.0606,1.0629,0.9694,3675.0,0.93,,-90.0,0.0,False
1980699.85947,710,11,11,0710-11-11,2,penumbral,-0.5798,0.5262,1.2004,3675.0,0.0,,,0.0,False
1980847.48792,711,4,7,0711-04-07,2,partial umbral,0.342,1.3093,0.865,3666.0,2.03,Clonmacnoise,25.9,1.0,True
1981024.09089,711,10,1,0711-10-01,4,penumbral,-0.0095,1.096,0.9079,3666.0,0.0,,,0.0,False
1981202.15566,712,3,27,0712-03-27,0,total,1.6297,2.6258,0.1353,3658.0,3.58,,-90.0,0.0,False
1981378.27077,712,9,19,0712-09-19,1,total,1.3987,2.4504,0.2347,3658.0,3.64,Armagh,7.6,0.08,True
1981556.61443,713,3,17,0713-03-17,5,partial umbral,0.6976,1.7519,0.593,3649.0,2.96,Clonmacnoise,37.0,1.0,True
1981732.75805,713,9,9,0713-09-09,6,partial umbral,0.9947,1.9897,0.4835,3649.0,3.17,Clonmacnoise,18.5,0.56,True
1981881.02672,714,2,4,0714-02-04,0,penumbral,-1.0882,0.0321,1.4236,3641.0,0.0,,,0.0,False
1981910.76419,714,3,6,0714-03-06,2,penumbral,-0.7364,0.3675,1.2632,3641.0,0.0,,,0.0,False
1982058.10671,714,7,31,0714-07-31,2,penumbral,-0.6361,0.3359,1.3983,3641.0,0.0,,,0.0,False
1982087.43062,714,8,29,0714-08-29,3,penumbral,-0.2502,0.7215,1.1944,3641.0,0.0,,,0.0,False
1982235.04213,715,1,24,0715-01-24,4,partial umbral,0.2277,1.3238,0.8042,3632.0,1.86,,-90.0,0.0,False
1982412.7075,715,7,21,0715-07-21,0,partial umbral,0.6139,1.6271,0.6656,3632.0,2.74,Clonmacnoise,11.5,0.44,True
1982589.32113,716,1,13,0716-01-13,1,total,1.6107,2.6513,0.1305,3624.0,3.65,Armagh,31.5,0.84,True
1982767.04086,716,7,9,0716-07-09,4,total,1.7005,2.767,0.072,3624.0,3.86,,-90.0,0.0,False
1982943.8698,717,1,2,0717-01-02,6,partial umbral,0.8705,1.8675,0.5585,3615.0,2.99,Clonmacnoise,19.6,0.56,True
1983121.10996,717,6,28,0717-06-28,1,partial umbral,0.2675,1.3592,0.7665,3615.0,2.06,,-90.0,0.0,False
1983269.05651,717,11,23,0717-11-23,2,penumbral,-0.8831,0.1298,1.5033,3615.0,0.0,,,0.0,False
1983298.52439,717,12,23,0717-12-23,4,penumbral,-0.3289,0.6665,1.2269,3615.0,0.0,,,0.0,False
1983445.66033,718,5,19,0718-05-19,4,penumbral,-0.2809,0.7617,1.0968,3607.0,0.0,,,0.0,False
1983475.17173,718,6,17,0718-06-17,5,penumbral,-1.0505,0.017,1.4495,3607.0,0.0,,,0.0,False
1983623.5047,718,11,13,0718-11-13,0,partial umbral,0.23,1.2974,0.8349,3607.0,1.82,Clonmacnoise,54.4,1.0,True
1983800.12546,719,5,8,0719-05-08,1,total,1.2332,2.2226,0.3516,3598.0,3.41,,-90.0,0.0,False
1983977.65202,719,11,2,0719-11-02,4,total,1.4522,2.5676,0.1817,3598.0,3.83,Clonmacnoise,51.1,1.0,True
1984154.79921,720,4,27,0720-04-27,6,total,1.1806,2.1439,0.3983,3590.0,3.28,,-90.0,0.0,False
1984331.62026,720,10,21,0720-10-21,1,partial umbral,0.9187,2.0366,0.4427,3590.0,3.41,Clonmacnoise,48.3,1.0,True
1984480.11388,721,3,18,0721-03-18,2,penumbral,-0.8517,0.1613,1.4575,3582.0,0.0,,,0.0,False
1984509.49622,721,4,16,0721-04-16,3,penumbral,-0.182,0.7998,1.1334,3582.0,0.0,,,0.0,False
1984685.72559,721,10,10,0721-10-10,5,penumbral,-0.2939,0.7773,1.0935,3582.0,0.0,,,0.0,False
1984834.48491,722,3,7,0722-03-07,6,partial umbral,0.3486,1.4219,0.7562,3573.0,2.24,Clonmacnoise,38.8,1.0,True
1985010.73614,722,8,31,0722-08-31,1,partial umbral,0.332,1.314,0.8579,3573.0,2.02,Clonmacnoise,15.2,0.72,True
1985188.55827,723,2,25,0723-02-25,4,total,1.6344,2.7471,0.0916,3565.0,3.92,Clonmacnoise,44.3,1.0,True
1985365.42959,723,8,20,0723-08-20,5,total,1.6481,2.6202,0.135,3565.0,3.52,Clonmacnoise,21.8,0.76,True
1985542.55391,724,2,14,0724-02-14,1,partial umbral,0.7164,1.8175,0.5523,3556.0,3.09,Clonmacnoise,47.8,1.0,True
1985720.06099,724,8,9,0724-08-09,3,partial umbral,0.7492,1.7546,0.6032,3556.0,2.92,,-90.0,0.0,False
1985867.235,725,1,3,0725-01-03,3,penumbral,-0.8887,0.1372,1.4823,3548.0,0.0,,,0.0,False
1985896.77055,725,2,2,0725-02-02,5,penumbral,-0.4855,0.5647,1.2225,3548.0,0.0,,,0.0,False
1986044.89622,725,6,30,0725-06-30,6,penumbral,-0.6624,0.4149,1.2423,3548.0,0.0,,,0.0,False
1986074.45336,725,7,29,0725-07-29,0,penumbral,-0.7629,0.2962,1.3253,3548.0,0.0,,,0.0,False
1986221.83195,725,12,24,0725-12-24,1,partial umbral,0.4207,1.4128,0.8139,3548.0,2.22,Clonmacnoise,24.5,1.0,True
1986398.93166,726,6,19,0726-06-19,3,partial umbral,0.6918,1.7812,0.56,3540.0,3.09,,-90.0,0.0,False
1986576.47959,726,12,13,0726-12-13,5,total,1.622,2.6261,0.1394,3540.0,3.53,Clonmacnoise,59.8,1.0,True
1986753.04724,727,6,8,0727-06-08,0,total,1.5568,2.6103,0.149,3531.0,3.79,,-90.0,0.0,False
1986930.9837,727,12,3,0727-12-03,3,partial umbral,0.8117,1.8664,0.5446,3531.0,3.07,,-90.0,0.0,False
1987107.45234,728,5,27,0728-05-27,4,partial umbral,0.2029,1.2011,0.8974,3523.0,1.66,Clonmacnoise,11.2,0.68,True
1987285.19731,728,11,21,0728-11-21,0,penumbral,-0.5718,0.5378,1.1931,3523.0,0.0,,,0.0,False
1987432.81125,729,4,18,0729-04-18,1,partial umbral,0.2366,1.2017,0.9239,3514.0,1.71,,-90.0,0.0,False
1987609.40946,729,10,11,0729-10-11,2,penumbral,-0.0587,1.048,0.9336,3514.0,0.0,,,0.0,False
1987787.47664,730,4,7,0730-04-07,5,total,1.5291,2.5252,0.1894,3506.0,3.56,Clonmacnoise,27.1,1.0,True
1987963.60049,730,10,1,0730-10-01,0,total,1.3433,2.3948,0.2644,3506.0,3.6,Clonmacnoise,40.5,1.0,True
1988141.92343,731,3,28,0731-03-28,3,partial umbral,0.7893,1.8438,0.544,3498.0,3.11,,-90.0,0.0,False
1988318.09644,731,9,20,0731-09-20,4,total,1.0619,2.0576,0.4476,3498.0,3.23,,-90.0,0.0,False
1988496.06378,732,3,16,0732-03-16,0,penumbral,-0.6516,0.4503,1.2203,3489.0,0.0,,,0.0,False
1988643.42724,732,8,10,0732-08-10,0,penumbral,-0.7466,0.2295,1.456,3489.0,0.0,,,0.0,False
1988672.76712,732,9,9,0732-09-09,2,penumbral,-0.1759,0.7989,1.152,3489.0,0.0,,,0.0,False
1988820.37153,733,2,3,0733-02-03,2,partial umbral,0.1974,1.288,0.8228,3481.0,1.74,Armagh,28.9,1.0,True
1988998.01068,733,7,31,0733-07-31,5,partial umbral,0.4844,1.5032,0.7303,3481.0,2.49,,-90.0,0.0,False
1989174.67196,734,1,24,0734-01-24,0,total,1.5931,2.6284,0.1416,3473.0,3.63,Clonmacnoise,54.0,1.0,True
1989352.32056,734,7,20,0734-07-20,2,total,1.8404,2.9117,0.0006,3473.0,3.88,,-90.0,0.0,False
1989529.2347,735,1,13,0735-01-13,4,partial umbral,0.8855,1.8796,0.5517,3464.0,3.01,Iona,12.3,0.32,True
1989706.37725,735,7,9,0735-07-09,6,partial umbral,0.4227,1.5158,0.6901,3464.0,2.53,,-90.0,0.0,False
1989854.42178,735,12,4,0735-12-04,0,penumbral,-0.8949,0.1209,1.5055,3464.0,0.0,,,0.0,False
1989883.89216,736,1,3,0736-01-03,2,penumbral,-0.3248,0.6707,1.2231,3456.0,0.0,,,0.0,False
1990030.94597,736,5,29,0736-05-29,2,penumbral,-0.4151,0.6231,1.1708,3456.0,0.0,,,0.0,False
1990060.44753,736,6,27,0736-06-27,3,penumbral,-0.8943,0.1711,1.3755,3456.0,0.0,,,0.0,False
1990208.85463,736,11,23,0736-11-23,5,partial umbral,0.2142,1.2859,0.8396,3456.0,1.76,Clonmacnoise,12.5,0.56,True
1990385.43087,737,5,18,0737-05-18,6,total,1.104,2.0892,0.4239,3448.0,3.29,Clonmacnoise,13.1,0.52,True
1990562.98382,737,11,12,0737-11-12,2,total,1.4269,2.546,0.193,3448.0,3.82,,-90.0,0.0,False
1990740.11501,738,5,8,0738-05-08,4,total,1.3063,2.2676,0.3288,3440.0,3.37,,-90.0,0.0,False
1990916.94691,738,11,1,0738-11-01,6,partial umbral,0.9519,2.0711,0.4265,3440.0,3.45,,-90.0,0.0,False
1991065.43548,739,3,29,0739-03-29,0,penumbral,-0.9497,0.0634,1.5051,3431.0,0.0,,,0.0,False
1991094.81096,739,4,28,0739-04-28,2,penumbral,-0.0709,0.9111,1.0698,3431.0,0.0,,,0.0,False
1991271.06143,739,10,21,0739-10-21,3,penumbral,-0.2502,0.8207,1.0744,3431.0,0.0,,,0.0,False
1991419.79509,740,3,18,0740-03-18,5,partial umbral,0.2588,1.332,0.7995,3423.0,1.96,Clonmacnoise,12.8,0.4,True
1991596.07136,740,9,10,0740-09-10,6,partial umbral,0.2567,1.24,0.9008,3423.0,1.79,,-90.0,0.0,False
1991773.86218,741,3,7,0741-03-07,2,total,1.5563,2.6661,0.1305,3415.0,3.9,Clonmacnoise,10.6,0.16,True
1991950.76039,741,8,31,0741-08-31,4,total,1.5558,2.5316,0.1851,3415.0,3.49,Clonmacnoise,16.1,0.44,True
1992127.86914,742,2,24,0742-02-24,6,partial umbral,0.784,1.8795,0.5211,3406.0,3.19,Clonmacnoise,9.1,0.16,True
1992305.37616,742,8,20,0742-08-20,1,partial umbral,0.8468,1.8581,0.5477,3406.0,3.07,Clonmacnoise,14.9,0.44,True
1992452.59257,743,1,15,0743-01-15,2,penumbral,-0.8935,0.1279,1.4899,3398.0,0.0,,,0.0,False
1992482.10816,743,2,13,0743-02-13,3,penumbral,-0.4337,0.6104,1.2006,3398.0,0.0,,,0.0,False
1992630.1699,743,7,11,0743-07-11,4,penumbral,-0.8156,0.2655,1.3147,3398.0,0.0,,,0.0,False
1992659.74583,743,8,10,0743-08-10,6,penumbral,-0.6538,0.4112,1.2646,3398.0,0.0,,,0.0,False
1992807.19954,744,1,4,0744-01-04,6,partial umbral,0.4129,1.4033,0.8192,3390.0,2.2,,-90.0,0.0,False
1992984.19855,744,6,29,0744-06-29,1,partial umbral,0.5342,1.6235,0.6379,3390.0,2.79,,-90.0,0.0,False
1993161.84692,744,12,24,0744-12-24,4,total,1.6165,2.6219,0.1418,3390.0,3.53,Clonmacnoise,26.0,0.72,True
1993338.32721,745,6,18,0745-06-18,5,total,1.7119,2.7623,0.0713,3382.0,3.81,,-90.0,0.0,False
1993516.3398,745,12,13,0745-12-13,1,partial umbral,0.8103,1.8681,0.5429,3382.0,3.08,Armagh,37.4,1.0,True
1993692.75134,746,6,8,0746-06-08,3,partial umbral,0.3499,1.3446,0.8222,3373.0,2.12,,-90.0,0.0,False
1993870.53714,746,12,3,0746-12-03,6,penumbral,-0.5687,0.5439,1.1885,3373.0,0.0,,,0.0,False
1994018.12929,747,4,29,0747-04-29,6,partial umbral,0.1191,1.0828,0.9892,3365.0,1.24,,-90.0,0.0,False
1994047.41064,747,5,28,0747-05-28,0,penumbral,-0.9023,0.059,1.557,3365.0,0.0,,,0.0,False
1994194.73506,747,10,23,0747-10-23,1,penumbral,-0.0933,1.0142,0.9523,3365.0,0.0,,,0.0,False
1994372.79206,748,4,18,0748-04-18,4,total,1.4176,2.4142,0.2488,3357.0,3.53,Clonmacnoise,7.1,0.12,True
1994548.93642,748,10,11,0748-10-11,5,total,1.3,2.3513,0.2879,3357.0,3.56,,-90.0,0.0,False
1994727.22681,749,4,7,0749-04-07,1,partial umbral,0.8914,1.9463,0.49,3349.0,3.26,,-90.0,0.0,False
1994903.44036,749,9,30,0749-09-30,2,total,1.1178,2.1143,0.4178,3349.0,3.27,Clonmacnoise,38.4,1.0,True
1995081.35697,750,3,27,0750-03-27,5,penumbral,-0.5534,0.5464,1.171,3341.0,0.0,,,0.0,False
1995228.7512,750,8,22,0750-08-22,6,penumbral,-0.8493,0.1312,1.509,3341.0,0.0,,,0.0,False
1995258.10858,750,9,20,0750-09-20,0,penumbral,-0.1127,0.8655,1.1155,3341.0,0.0,,,0.0,False
1995405.6969,751,2,15,0751-02-15,1,partial umbral,0.1577,1.2425,0.8464,3332.0,1.56,Clonmacnoise,39.1,1.0,True
1995583.31717,751,8,11,0751-08-11,3,partial umbral,0.364,1.3888,0.7896,3332.0,2.2,,-90.0,0.0,False
1995760.0189,752,2,4,0752-02-04,5,total,1.566,2.5958,0.1579,3324.0,3.62,,-90.0,0.0,False
1995937.60394,752,7,31,0752-07-31,1,total,1.703,2.7793,0.068,3324.0,3.87,Clonmacnoise,18.3,1.0,True
1996114.59633,753,1,24,0753-01-24,3,partial umbral,0.9079,1.8989,0.5407,3316.0,3.03,Clonmacnoise,55.2,1.0,True
1996291.64743,753,7,20,0753-07-20,5,partial umbral,0.5719,1.6667,0.6166,3316.0,2.87,Clonmacnoise,14.6,0.88,True
1996439.78679,753,12,15,0753-12-15,6,penumbral,-0.9063,0.1119,1.5076,3316.0,0.0,,,0.0,False
1996469.25707,754,1,13,0754-01-13,0,penumbral,-0.3154,0.6799,1.2162,3308.0,0.0,,,0.0,False
1996616.232,754,6,9,0754-06-09,0,penumbral,-0.5492,0.4851,1.2452,3308.0,0.0,,,0.0,False
1996645.72637,754,7,9,0754-07-09,2,penumbral,-0.7427,0.3209,1.3035,3308.0,0.0,,,0.0,False
1996794.20498,754,12,4,0754-12-04,3,partial umbral,0.2007,1.2761,0.8432,3308.0,1.71,Iona,5.6,0.12,True
1996970.73513,755,5,30,0755-05-30,5,partial umbral,0.9708,1.9526,0.4985,3300.0,3.16,Clonmacnoise,6.2,0.08,True
1997148.31812,755,11,23,0755-11-23,0,total,1.4086,2.5304,0.2011,3300.0,3.82,Armagh,36.3,0.96,True
1997325.42834,756,5,18,0756-05-18,2,total,1.4375,2.3974,0.2561,3292.0,3.44,Clonmacnoise,12.6,0.52,True
1997502.27762,756,11,11,0756-11-11,4,partial umbral,0.9772,2.097,0.4144,3292.0,3.47,Iona,25.5,0.72,True
1997680.12144,757,5,8,0757-05-08,0,partial umbral,0.0479,1.0307,1.002,3284.0,0.81,,-90.0,0.0,False
1997856.4033,757,10,31,0757-10-31,1,penumbral,-0.218,0.8521,1.0612,3284.0,0.0,,,0.0,False
1998005.09694,758,3,29,0758-03-29,3,partial umbral,0.153,1.2259,0.8506,3275.0,1.54,,-90.0,0.0,False
1998181.41268,758,9,21,0758-09-21,4,partial umbral,0.194,1.1789,0.9366,3275.0,1.57,Clonmacnoise,26.6,1.0,True
1998359.15857,759,3,18,0759-03-18,0,total,1.4626,2.5693,0.1772,3267.0,3.87,,-90.0,0.0,False
1998536.09642,759,9,11,0759-09-11,2,total,1.4755,2.4554,0.2283,3267.0,3.46,,-90.0,0.0,False
1998713.17916,760,3,6,0760-03-06,4,partial umbral,0.8643,1.9538,0.4837,3259.0,3.29,,-90.0,0.0,False
1998890.69575,760,8,31,0760-08-31,0,partial umbral,0.9331,1.9507,0.4983,3259.0,3.18,Clonmacnoise,24.5,0.92,True
1999037.94789,761,1,25,0761-01-25,0,penumbral,-0.904,0.1126,1.5007,3251.0,0.0,,,0.0,False
1999067.44214,761,2,23,0761-02-23,1,penumbral,-0.3726,0.665,1.1739,3251.0,0.0,,,0.0,False
1999215.44447,761,7,21,0761-07-21,2,penumbral,-0.965,0.12,1.3851,3251.0,0.0,,,0.0,False
1999245.04085,761,8,20,0761-08-20,4,penumbral,-0.5509,0.5202,1.2075,3251.0,0.0,,,0.0,False
1999392.5656,762,1,15,0762-01-15,5,partial umbral,0.4017,1.3901,0.8263,3243.0,2.18,Clonmacnoise,57.6,1.0,True
1999569.46726,762,7,10,0762-07-10,6,partial umbral,0.38,1.4696,0.7143,3243.0,2.4,Clonmacnoise,12.1,0.76,True
1999747.21242,763,1,4,0763-01-04,2,total,1.608,2.6142,0.1459,3235.0,3.54,Iona,11.8,0.28,True
1999923.60989,763,6,30,0763-06-30,4,total,1.844,2.8917,0.0047,3235.0,3.81,Clonmacnoise,12.6,0.88,True
2000101.69437,763,12,25,0763-12-25,0,partial umbral,0.8114,1.8717,0.5401,3235.0,3.09,Clonmacnoise,53.8,1.0,True
2000278.05233,764,6,18,0764-06-18,1,partial umbral,0.4935,1.4852,0.7482,3227.0,2.46,,-90.0,0.0,False
2000455.876,764,12,13,0764-12-13,4,penumbral,-0.5637,0.551,1.1833,3227.0,0.0,,,0.0,False
2000603.44489,765,5,9,0765-05-09,4,penumbral,-0.0031,0.9596,1.0567,3219.0,0.0,,,0.0,False
