jd_tt,year,month,day,date_julian_cal,weekday,gamma,geo_sep_deg,delta_t_central_s,delta_t_sigma_s,Armagh_mag_central,Armagh_alt_central,Armagh_ut_central,Armagh_mag_max_over_dt,Armagh_mag_min_over_dt,Iona_mag_central,Iona_alt_central,Iona_ut_central,Iona_mag_max_over_dt,Iona_mag_min_over_dt,Clonmacnoise_mag_central,Clonmacnoise_alt_central,Clonmacnoise_ut_central,Clonmacnoise_mag_max_over_dt,Clonmacnoise_mag_min_over_dt,Bangor_mag_central,Bangor_alt_central,Bangor_ut_central,Bangor_mag_max_over_dt,Bangor_mag_min_over_dt,Jarrow_mag_central,Jarrow_alt_central,Jarrow_ut_central,Jarrow_mag_max_over_dt,Jarrow_mag_min_over_dt,Rome_mag_central,Rome_alt_central,Rome_ut_central,Rome_mag_max_over_dt,Rome_mag_min_over_dt,Constantinople_mag_central,Constantinople_alt_central,Constantinople_ut_central,Constantinople_mag_max_over_dt,Constantinople_mag_min_over_dt,Alexandria_mag_central,Alexandria_alt_central,Alexandria_ut_central,Alexandria_mag_max_over_dt,Alexandria_mag_min_over_dt,irish_mag_central,irish_mag_max_over_dt,irish_mag_min_over_dt
2047925.70436,894,12,1,0894-12-01,0,-0.4468,0.4078,2269.0,25.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2048103.62487,895,5,28,0895-05-28,3,-0.091,0.0892,2262.4,25.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2048279.9281,895,11,20,0895-11-20,4,0.264,0.2538,2262.4,25.0,0.0,,,0.0037,0.0,0.0,,,0.0,0.0,0.0214,0.5,08:26,0.0308,0.0118,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0455,18.9,08:32,0.0572,0.0339,0.0,,,0.0,0.0,0.0923,37.2,09:06,0.1017,0.0837,0.0214,0.0308,0.0118
2048458.02723,896,5,16,0896-05-16,0,-0.8988,0.8346,2255.8,25.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2048634.44464,896,11,8,0896-11-08,1,0.9292,0.9379,2255.8,25.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2048782.48246,897,4,5,0897-04-05,2,1.2014,1.079,2249.2,25.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2048959.68553,897,9,30,0897-09-30,5,-1.0746,1.0804,2249.2,25.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2049136.57728,898,3,26,0898-03-26,0,0.4363,0.4054,2242.7,25.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2049314.19998,898,9,19,0898-09-19,2,-0.3891,0.372,2242.7,25.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2049490.95942,899,3,15,0899-03-15,4,-0.3213,0.3154,2236.2,25.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2049668.42448,899,9,8,0899-09-08,6,0.3536,0.3216,2236.2,25.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2049845.57947,900,3,4,0900-03-04,2,-1.0119,1.0306,2229.6,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2050022.43282,900,8,27,0900-08-27,3,1.0863,0.9753,2229.6,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2050170.81466,901,1,23,0901-01-23,5,0.9728,0.9623,2223.1,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.2952,-0.6,06:30,0.384,0.2304,0.7244,5.4,05:58,0.7317,0.7163,0.5261,8.7,05:46,0.5351,0.5169,0.0,0.0,0.0
2050347.02299,901,7,18,0901-07-18,6,-0.9785,0.9332,2223.1,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2050525.20844,902,1,12,0902-01-12,2,0.298,0.2789,2216.6,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2050701.56152,902,7,8,0902-07-08,4,-0.1826,0.1831,2216.6,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2050879.29493,903,1,1,0903-01-01,6,-0.4028,0.3625,2210.2,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2051056.2679,903,6,27,0903-06-27,1,0.5586,0.5697,2210.2,20.0,0.661,15.7,18:48,0.6707,0.6513,0.6293,16.7,18:44,0.6386,0.6203,0.6871,15.9,18:50,0.6971,0.6771,0.6486,15.3,18:48,0.6583,0.639,0.6127,13.4,18:46,0.6219,0.6035,0.6333,-0.9,18:46,0.6798,0.5495,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.6871,0.6971,0.6771
2051233.2555,903,12,21,0903-12-21,3,-1.0729,0.971,2210.2,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2051381.58345,904,5,18,0904-05-18,5,-1.2689,1.2253,2203.7,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2051410.94783,904,6,16,0904-06-16,6,1.3252,1.3136,2203.7,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2051557.82871,904,11,10,0904-11-10,6,1.1473,1.1212,2203.7,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2051735.898,905,5,7,0905-05-07,2,-0.542,0.4967,2197.2,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2051912.40581,905,10,30,0905-10-30,3,0.4301,0.4375,2197.2,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2052089.9516,906,4,26,0906-04-26,6,0.2162,0.1938,2190.8,20.0,0.1052,44.6,10:25,0.1184,0.0921,0.085,43.4,10:27,0.0975,0.0727,0.1028,44.4,10:21,0.1163,0.0894,0.1119,45.0,10:27,0.125,0.0989,0.1519,46.5,10:31,0.1649,0.1387,0.5392,62.2,10:31,0.5574,0.5208,0.7801,61.2,10:57,0.7946,0.7654,0.9078,70.3,10:45,0.9271,0.8903,0.1119,0.125,0.0989
2052267.07021,906,10,20,0906-10-20,1,-0.251,0.2544,2190.8,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2052444.01195,907,4,15,0907-04-15,3,0.9547,0.8776,2184.4,20.0,0.4038,46.9,12:02,0.4176,0.3901,0.4339,45.0,12:06,0.4468,0.4211,0.402,47.7,12:00,0.4164,0.3877,0.3983,46.7,12:04,0.4119,0.3848,0.3594,46.5,12:10,0.3724,0.3465,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.4339,0.4468,0.4211
2052621.62518,907,10,10,0907-10-10,6,-0.9852,0.9544,2184.4,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2052768.91387,908,3,5,0908-03-05,6,-1.031,1.0267,2178.0,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2052946.23963,908,8,29,0908-08-29,1,1.1402,1.0283,2178.0,20.0,0.6503,14.9,17:24,0.6555,0.645,0.656,15.1,17:20,0.661,0.6508,0.6415,15.3,17:28,0.647,0.6358,0.6554,14.3,17:24,0.6603,0.6502,0.6719,11.9,17:24,0.676,0.6675,0.5966,-0.6,17:38,0.6204,0.5712,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.656,0.661,0.6508
2053123.56586,909,2,23,0909-02-23,4,-0.3118,0.3184,2171.6,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2053300.24175,909,8,18,0909-08-18,5,0.4102,0.3702,2171.6,20.0,0.0707,18.4,17:25,0.0774,0.0642,0.0635,18.7,17:21,0.07,0.0572,0.0815,19.0,17:27,0.0886,0.0747,0.0645,17.8,17:25,0.071,0.0583,0.0436,15.4,17:25,0.0493,0.0382,0.0742,0.3,17:51,0.0768,0.0719,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0815,0.0886,0.0747
2053478.22194,910,2,12,0910-02-12,1,0.3874,0.3873,2165.2,20.0,0.3534,-0.7,17:39,0.4536,0.2853,0.2673,-0.7,17:33,0.3657,0.2002,0.4811,-0.8,17:47,0.5805,0.3797,0.288,-0.8,17:35,0.3558,0.1861,0.0,,,0.052,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.4811,0.5805,0.3797
2053654.40866,910,8,7,0910-08-07,2,-0.3527,0.3322,2165.2,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2053832.6894,911,2,2,0911-02-02,6,1.141,1.0819,2158.8,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2053979.5656,911,6,29,0911-06-29,6,1.4601,1.478,2158.8,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2054008.88328,911,7,28,0911-07-28,0,-1.0774,1.0706,2158.8,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2054157.05996,911,12,23,0911-12-23,1,-1.1405,1.0226,2158.8,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2054334.28486,912,6,17,0912-06-17,3,0.7319,0.7436,2152.5,20.0,0.83,13.6,19:04,0.839,0.821,0.8073,14.7,19:00,0.8158,0.7992,0.8507,13.7,19:06,0.8601,0.8413,0.8192,13.2,19:04,0.8284,0.8105,0.7881,11.3,19:02,0.7965,0.7795,0.4509,-0.8,18:46,0.524,0.3381,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.8507,0.8601,0.8413
2054511.04588,912,12,11,0912-12-11,5,-0.4502,0.4118,2152.5,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2054688.92347,913,6,7,0913-06-07,1,-0.0136,0.0133,2146.1,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.3164,56.4,08:52,0.3247,0.3077,0.4174,70.4,09:20,0.4194,0.4149,0.733,78.3,09:18,0.735,0.7301,0.0,0.0,0.0
2054865.28456,913,11,30,0913-11-30,2,0.2605,0.2512,2146.1,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2055043.30824,914,5,27,0914-05-27,5,-0.8207,0.7597,2139.8,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2055219.80996,914,11,20,0914-11-20,0,0.9223,0.9325,2139.8,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.051,-0.6,06:14,0.1353,0.0,0.5101,4.4,05:36,0.5228,0.4972,0.2729,9.2,05:30,0.2876,0.2582,0.0,0.0,0.0
2055367.76446,915,4,17,0915-04-17,1,1.2678,1.1397,2133.5,20.0,0.4106,-0.7,05:11,0.4143,0.4014,0.4307,-0.1,05:09,0.4325,0.4286,0.3664,-0.7,05:19,0.3912,0.3442,0.4166,-0.6,05:07,0.4175,0.4144,0.4115,1.5,05:05,0.4139,0.4089,0.231,2.3,04:37,0.2352,0.2267,0.1456,13.6,04:33,0.1524,0.1387,0.0,,,0.0,0.0,0.4307,0.4325,0.4286
2055545.03344,915,10,11,0915-10-11,3,-1.1004,1.1041,2133.5,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2055721.87934,916,4,5,0916-04-05,5,0.4912,0.4578,2127.2,20.0,0.2748,20.0,08:00,0.2806,0.2689,0.2574,20.1,08:04,0.2631,0.2518,0.2786,19.2,07:58,0.2845,0.273,0.2763,20.7,08:02,0.2824,0.2705,0.294,23.2,08:04,0.3005,0.2876,0.5579,34.5,07:50,0.5686,0.5476,0.7314,48.8,08:12,0.7447,0.7182,0.9375,52.9,07:56,0.9534,0.9218,0.2786,0.2845,0.273
2055899.52773,916,9,30,0916-09-30,1,-0.4238,0.4038,2127.2,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2056076.28453,917,3,25,0917-03-25,2,-0.275,0.2707,2120.9,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2056253.72939,917,9,19,0917-09-19,5,0.309,0.2805,2120.9,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.2863,-0.8,03:52,0.3429,0.201,0.2542,-0.9,03:48,0.3109,0.1687,0.0,0.0,0.0
2056430.91896,918,3,15,0918-03-15,0,-0.9736,0.9923,2114.6,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2056607.72728,918,9,8,0918-09-08,2,1.0322,0.9273,2114.6,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2056756.16722,919,2,3,0919-02-03,3,0.9906,0.9772,2108.3,20.0,0.5221,5.0,16:35,0.5312,0.5135,0.5607,4.0,16:33,0.5693,0.5526,0.5105,6.3,16:35,0.5198,0.5014,0.5218,4.4,16:35,0.5306,0.5132,0.4998,1.9,16:37,0.5084,0.4918,0.037,-0.8,16:35,0.0636,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.5607,0.5693,0.5526
2056932.32204,919,7,29,0919-07-29,4,-1.0436,0.9986,2108.3,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2057110.54939,920,1,24,0920-01-24,1,0.3117,0.2908,2102.1,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2057286.87249,920,7,18,0920-07-18,2,-0.252,0.2533,2102.1,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.1691,52.8,07:25,0.1758,0.162,0.0,0.0,0.0
2057464.62653,921,1,12,0921-01-12,5,-0.3921,0.3525,2095.9,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2057641.57982,921,7,8,0921-07-08,0,0.4863,0.4957,2095.9,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2057818.59215,922,1,1,0922-01-01,2,-1.064,0.9645,2089.7,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2057966.87865,922,5,29,0922-05-29,3,-1.3485,1.2976,2089.7,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2057996.2502,922,6,27,0922-06-27,4,1.2557,1.241,2089.7,20.0,0.0309,17.6,18:35,0.0404,0.0213,0.0619,18.5,18:31,0.0709,0.0527,0.005,17.8,18:37,0.0147,0.0,0.0428,17.1,18:35,0.0522,0.0334,0.0787,15.2,18:33,0.0878,0.0695,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0619,0.0709,0.0527
2058143.18695,922,11,21,0922-11-21,4,1.1498,1.1269,2089.7,20.0,0.6395,-0.7,16:12,0.6629,0.6072,0.607,-0.9,16:02,0.6442,0.5425,0.6559,-0.4,16:20,0.6606,0.6473,0.6148,-0.9,16:08,0.6457,0.5572,0.3889,-0.7,15:48,0.4688,0.3284,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.6559,0.6629,0.6473
2058321.17594,923,5,18,0923-05-18,0,-0.6246,0.5709,2083.4,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2058497.77003,923,11,11,0923-11-11,2,0.4386,0.4466,2083.4,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.3725,-0.8,04:54,0.4459,0.2653,0.4954,-0.7,04:30,0.5372,0.4266,0.0,0.0,0.0
2058675.22396,924,5,6,0924-05-06,4,0.1353,0.1214,2077.3,20.0,0.3308,14.4,18:21,0.3372,0.3242,0.285,14.9,18:19,0.291,0.2788,0.361,15.0,18:21,0.3675,0.3543,0.3187,13.9,18:21,0.3251,0.3121,0.2891,11.9,18:19,0.2959,0.2822,0.4287,-0.7,18:15,0.4697,0.3938,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.361,0.3675,0.3543
2058852.42878,924,10,30,0924-10-30,6,-0.237,0.2398,2077.3,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2059029.29938,925,4,25,0925-04-25,1,0.8819,0.813,2071.1,20.0,0.33,-0.8,19:54,0.365,0.2844,0.4275,-0.7,20:00,0.4458,0.4085,0.3082,-0.8,19:56,0.3296,0.2654,0.3288,-0.9,19:52,0.3544,0.2802,0.1971,-0.8,19:36,0.2375,0.1299,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.4275,0.4458,0.4085
2059206.96783,925,10,20,0925-10-20,4,-0.9676,0.9346,2071.1,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2059354.24683,926,3,16,0926-03-16,4,-1.0688,1.0668,2064.9,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2059531.53601,926,9,10,0926-09-10,0,1.1942,1.0755,2064.9,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2059708.91123,927,3,6,0927-03-06,2,-0.3449,0.3522,2058.8,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2059885.53285,927,8,30,0927-08-30,4,0.4708,0.4255,2058.8,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2060063.56825,928,2,24,0928-02-24,0,0.362,0.361,2052.6,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2060239.71128,928,8,18,0928-08-18,1,-0.2893,0.2734,2052.6,20.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
